Year,Age,Code,Sex,Deaths,Country,Source
2015,93,FIN,f,954,Finland,hmd
2015,94,FIN,f,773,Finland,hmd
2015,95,FIN,f,653,Finland,hmd
2015,96,FIN,f,381,Finland,hmd
2015,97,FIN,f,371,Finland,hmd
2015,98,FIN,f,277,Finland,hmd
2015,99,FIN,f,173,Finland,hmd
2015,100,FIN,f,146,Finland,hmd
2015,101,FIN,f,89,Finland,hmd
2015,102,FIN,f,52,Finland,hmd
2015,103,FIN,f,32,Finland,hmd
2015,104,FIN,f,13,Finland,hmd
2015,105,FIN,f,8,Finland,hmd
2015,106,FIN,f,7,Finland,hmd
2015,107,FIN,f,0,Finland,hmd
2015,108,FIN,f,1,Finland,hmd
2015,109,FIN,f,0,Finland,hmd
2015,110,FIN,f,1,Finland,hmd
2015,TOT,FIN,f,26410,Finland,hmd
2016,0,FIN,f,43,Finland,hmd
2016,1,FIN,f,5,Finland,hmd
2016,2,FIN,f,0,Finland,hmd
2016,3,FIN,f,3,Finland,hmd
2016,4,FIN,f,4,Finland,hmd
2016,5,FIN,f,6,Finland,hmd
2016,6,FIN,f,3,Finland,hmd
2016,7,FIN,f,2,Finland,hmd
2016,8,FIN,f,1,Finland,hmd
2016,9,FIN,f,2,Finland,hmd
2016,10,FIN,f,4,Finland,hmd
2016,11,FIN,f,2,Finland,hmd
2016,12,FIN,f,3,Finland,hmd
2016,13,FIN,f,1,Finland,hmd
2016,14,FIN,f,4,Finland,hmd
2016,15,FIN,f,9,Finland,hmd
2016,16,FIN,f,1,Finland,hmd
2016,17,FIN,f,3,Finland,hmd
2016,18,FIN,f,4,Finland,hmd
2016,19,FIN,f,11,Finland,hmd
2016,20,FIN,f,4,Finland,hmd
2016,21,FIN,f,12,Finland,hmd
2016,22,FIN,f,10,Finland,hmd
2016,23,FIN,f,11,Finland,hmd
2016,24,FIN,f,16,Finland,hmd
2016,25,FIN,f,12,Finland,hmd
2016,26,FIN,f,9,Finland,hmd
2016,27,FIN,f,13,Finland,hmd
2016,28,FIN,f,5,Finland,hmd
2016,29,FIN,f,14,Finland,hmd
2016,30,FIN,f,16,Finland,hmd
2016,31,FIN,f,15,Finland,hmd
2016,32,FIN,f,12,Finland,hmd
2016,33,FIN,f,9,Finland,hmd
2016,34,FIN,f,11,Finland,hmd
2016,35,FIN,f,9,Finland,hmd
2016,36,FIN,f,14,Finland,hmd
2016,37,FIN,f,15,Finland,hmd
2016,38,FIN,f,16,Finland,hmd
2016,39,FIN,f,23,Finland,hmd
2016,40,FIN,f,15,Finland,hmd
2016,41,FIN,f,21,Finland,hmd
2016,42,FIN,f,28,Finland,hmd
2016,43,FIN,f,15,Finland,hmd
2016,44,FIN,f,26,Finland,hmd
2016,45,FIN,f,38,Finland,hmd
2016,46,FIN,f,41,Finland,hmd
2016,47,FIN,f,36,Finland,hmd
2016,48,FIN,f,45,Finland,hmd
2016,49,FIN,f,60,Finland,hmd
2016,50,FIN,f,74,Finland,hmd
2016,51,FIN,f,60,Finland,hmd
2016,52,FIN,f,78,Finland,hmd
2016,53,FIN,f,71,Finland,hmd
2016,54,FIN,f,92,Finland,hmd
2016,55,FIN,f,108,Finland,hmd
2016,56,FIN,f,102,Finland,hmd
2016,57,FIN,f,115,Finland,hmd
2016,58,FIN,f,104,Finland,hmd
2016,59,FIN,f,161,Finland,hmd
2016,60,FIN,f,168,Finland,hmd
2016,61,FIN,f,169,Finland,hmd
2016,62,FIN,f,183,Finland,hmd
2016,63,FIN,f,232,Finland,hmd
2016,64,FIN,f,255,Finland,hmd
2016,65,FIN,f,288,Finland,hmd
2016,66,FIN,f,278,Finland,hmd
2016,67,FIN,f,304,Finland,hmd
2016,68,FIN,f,331,Finland,hmd
2016,69,FIN,f,356,Finland,hmd
2016,70,FIN,f,407,Finland,hmd
2016,71,FIN,f,384,Finland,hmd
2016,72,FIN,f,350,Finland,hmd
2016,73,FIN,f,370,Finland,hmd
2016,74,FIN,f,418,Finland,hmd
2016,75,FIN,f,444,Finland,hmd
2016,76,FIN,f,514,Finland,hmd
2016,77,FIN,f,541,Finland,hmd
2016,78,FIN,f,594,Finland,hmd
2016,79,FIN,f,662,Finland,hmd
2016,80,FIN,f,675,Finland,hmd
2016,81,FIN,f,718,Finland,hmd
2016,82,FIN,f,791,Finland,hmd
2016,83,FIN,f,887,Finland,hmd
2016,84,FIN,f,1034,Finland,hmd
2016,85,FIN,f,1156,Finland,hmd
2016,86,FIN,f,1203,Finland,hmd
2016,87,FIN,f,1295,Finland,hmd
2016,88,FIN,f,1373,Finland,hmd
2016,89,FIN,f,1288,Finland,hmd
2016,90,FIN,f,1269,Finland,hmd
2016,91,FIN,f,1139,Finland,hmd
2016,92,FIN,f,1108,Finland,hmd
2016,93,FIN,f,940,Finland,hmd
2016,94,FIN,f,865,Finland,hmd
2016,95,FIN,f,682,Finland,hmd
2016,96,FIN,f,517,Finland,hmd
2016,97,FIN,f,351,Finland,hmd
2016,98,FIN,f,300,Finland,hmd
2016,99,FIN,f,219,Finland,hmd
2016,100,FIN,f,116,Finland,hmd
2016,101,FIN,f,79,Finland,hmd
2016,102,FIN,f,52,Finland,hmd
2016,103,FIN,f,37,Finland,hmd
2016,104,FIN,f,14,Finland,hmd
2016,105,FIN,f,9,Finland,hmd
2016,106,FIN,f,4,Finland,hmd
2016,107,FIN,f,1,Finland,hmd
2016,108,FIN,f,0,Finland,hmd
2016,109,FIN,f,0,Finland,hmd
2016,110,FIN,f,0,Finland,hmd
2016,TOT,FIN,f,27017,Finland,hmd
2017,0,FIN,f,45,Finland,hmd
2017,1,FIN,f,8,Finland,hmd
2017,2,FIN,f,3,Finland,hmd
2017,3,FIN,f,1,Finland,hmd
2017,4,FIN,f,4,Finland,hmd
2017,5,FIN,f,1,Finland,hmd
2017,6,FIN,f,5,Finland,hmd
2017,7,FIN,f,2,Finland,hmd
2017,8,FIN,f,4,Finland,hmd
2017,9,FIN,f,1,Finland,hmd
2017,10,FIN,f,0,Finland,hmd
2017,11,FIN,f,2,Finland,hmd
2017,12,FIN,f,2,Finland,hmd
2017,13,FIN,f,2,Finland,hmd
2017,14,FIN,f,5,Finland,hmd
2017,15,FIN,f,4,Finland,hmd
2017,16,FIN,f,2,Finland,hmd
2017,17,FIN,f,9,Finland,hmd
2017,18,FIN,f,9,Finland,hmd
2017,19,FIN,f,9,Finland,hmd
2017,20,FIN,f,10,Finland,hmd
2017,21,FIN,f,8,Finland,hmd
2017,22,FIN,f,6,Finland,hmd
2017,23,FIN,f,11,Finland,hmd
2017,24,FIN,f,19,Finland,hmd
2017,25,FIN,f,6,Finland,hmd
2017,26,FIN,f,11,Finland,hmd
2017,27,FIN,f,10,Finland,hmd
2017,28,FIN,f,12,Finland,hmd
2017,29,FIN,f,8,Finland,hmd
2017,30,FIN,f,18,Finland,hmd
2017,31,FIN,f,12,Finland,hmd
2017,32,FIN,f,8,Finland,hmd
2017,33,FIN,f,14,Finland,hmd
2017,34,FIN,f,17,Finland,hmd
2017,35,FIN,f,13,Finland,hmd
2017,36,FIN,f,12,Finland,hmd
2017,37,FIN,f,27,Finland,hmd
2017,38,FIN,f,14,Finland,hmd
2017,39,FIN,f,22,Finland,hmd
2017,40,FIN,f,18,Finland,hmd
2017,41,FIN,f,24,Finland,hmd
2017,42,FIN,f,26,Finland,hmd
2017,43,FIN,f,35,Finland,hmd
2017,44,FIN,f,29,Finland,hmd
2017,45,FIN,f,27,Finland,hmd
2017,46,FIN,f,35,Finland,hmd
2017,47,FIN,f,33,Finland,hmd
2017,48,FIN,f,37,Finland,hmd
2017,49,FIN,f,61,Finland,hmd
2017,50,FIN,f,64,Finland,hmd
2017,51,FIN,f,79,Finland,hmd
2017,52,FIN,f,70,Finland,hmd
2017,53,FIN,f,87,Finland,hmd
2017,54,FIN,f,99,Finland,hmd
2017,55,FIN,f,100,Finland,hmd
2017,56,FIN,f,106,Finland,hmd
2017,57,FIN,f,105,Finland,hmd
2017,58,FIN,f,135,Finland,hmd
2017,59,FIN,f,154,Finland,hmd
2017,60,FIN,f,138,Finland,hmd
2017,61,FIN,f,187,Finland,hmd
2017,62,FIN,f,199,Finland,hmd
2017,63,FIN,f,207,Finland,hmd
2017,64,FIN,f,231,Finland,hmd
2017,65,FIN,f,271,Finland,hmd
2017,66,FIN,f,282,Finland,hmd
2017,67,FIN,f,285,Finland,hmd
2017,68,FIN,f,354,Finland,hmd
2017,69,FIN,f,416,Finland,hmd
2017,70,FIN,f,420,Finland,hmd
2017,71,FIN,f,465,Finland,hmd
2017,72,FIN,f,366,Finland,hmd
2017,73,FIN,f,356,Finland,hmd
2017,74,FIN,f,379,Finland,hmd
2017,75,FIN,f,462,Finland,hmd
2017,76,FIN,f,447,Finland,hmd
2017,77,FIN,f,561,Finland,hmd
2017,78,FIN,f,630,Finland,hmd
2017,79,FIN,f,661,Finland,hmd
2017,80,FIN,f,667,Finland,hmd
2017,81,FIN,f,751,Finland,hmd
2017,82,FIN,f,859,Finland,hmd
2017,83,FIN,f,858,Finland,hmd
2017,84,FIN,f,956,Finland,hmd
2017,85,FIN,f,1003,Finland,hmd
2017,86,FIN,f,1181,Finland,hmd
2017,87,FIN,f,1257,Finland,hmd
2017,88,FIN,f,1292,Finland,hmd
2017,89,FIN,f,1247,Finland,hmd
2017,90,FIN,f,1261,Finland,hmd
2017,91,FIN,f,1187,Finland,hmd
2017,92,FIN,f,1026,Finland,hmd
2017,93,FIN,f,1001,Finland,hmd
2017,94,FIN,f,816,Finland,hmd
2017,95,FIN,f,688,Finland,hmd
2017,96,FIN,f,534,Finland,hmd
2017,97,FIN,f,407,Finland,hmd
2017,98,FIN,f,245,Finland,hmd
2017,99,FIN,f,216,Finland,hmd
2017,100,FIN,f,136,Finland,hmd
2017,101,FIN,f,95,Finland,hmd
2017,102,FIN,f,35,Finland,hmd
2017,103,FIN,f,39,Finland,hmd
2017,104,FIN,f,19,Finland,hmd
2017,105,FIN,f,9,Finland,hmd
2017,106,FIN,f,4,Finland,hmd
2017,107,FIN,f,1,Finland,hmd
2017,108,FIN,f,1,Finland,hmd
2017,109,FIN,f,0,Finland,hmd
2017,110,FIN,f,1,Finland,hmd
2017,TOT,FIN,f,26809,Finland,hmd
2018,0,FIN,f,50,Finland,hmd
2018,1,FIN,f,8,Finland,hmd
2018,2,FIN,f,3,Finland,hmd
2018,3,FIN,f,3,Finland,hmd
2018,4,FIN,f,0,Finland,hmd
2018,5,FIN,f,0,Finland,hmd
2018,6,FIN,f,3,Finland,hmd
2018,7,FIN,f,1,Finland,hmd
2018,8,FIN,f,2,Finland,hmd
2018,9,FIN,f,0,Finland,hmd
2018,10,FIN,f,2,Finland,hmd
2018,11,FIN,f,2,Finland,hmd
2018,12,FIN,f,2,Finland,hmd
2018,13,FIN,f,0,Finland,hmd
2018,14,FIN,f,4,Finland,hmd
2018,15,FIN,f,1,Finland,hmd
2018,16,FIN,f,9,Finland,hmd
2018,17,FIN,f,4,Finland,hmd
2018,18,FIN,f,8,Finland,hmd
2018,19,FIN,f,7,Finland,hmd
2018,20,FIN,f,9,Finland,hmd
2018,21,FIN,f,8,Finland,hmd
2018,22,FIN,f,8,Finland,hmd
2018,23,FIN,f,10,Finland,hmd
2018,24,FIN,f,11,Finland,hmd
2018,25,FIN,f,16,Finland,hmd
2018,26,FIN,f,11,Finland,hmd
2018,27,FIN,f,14,Finland,hmd
2018,28,FIN,f,4,Finland,hmd
2018,29,FIN,f,14,Finland,hmd
2018,30,FIN,f,13,Finland,hmd
2018,31,FIN,f,8,Finland,hmd
2018,32,FIN,f,10,Finland,hmd
2018,33,FIN,f,12,Finland,hmd
2018,34,FIN,f,15,Finland,hmd
2018,35,FIN,f,15,Finland,hmd
2018,36,FIN,f,24,Finland,hmd
2018,37,FIN,f,14,Finland,hmd
2018,38,FIN,f,19,Finland,hmd
2018,39,FIN,f,21,Finland,hmd
2018,40,FIN,f,19,Finland,hmd
2018,41,FIN,f,17,Finland,hmd
2018,42,FIN,f,31,Finland,hmd
2018,43,FIN,f,27,Finland,hmd
2018,44,FIN,f,25,Finland,hmd
2018,45,FIN,f,29,Finland,hmd
2018,46,FIN,f,24,Finland,hmd
2018,47,FIN,f,48,Finland,hmd
2018,48,FIN,f,54,Finland,hmd
2018,49,FIN,f,49,Finland,hmd
2018,50,FIN,f,57,Finland,hmd
2018,51,FIN,f,60,Finland,hmd
2018,52,FIN,f,84,Finland,hmd
2018,53,FIN,f,71,Finland,hmd
2018,54,FIN,f,99,Finland,hmd
2018,55,FIN,f,103,Finland,hmd
2018,56,FIN,f,104,Finland,hmd
2018,57,FIN,f,142,Finland,hmd
2018,58,FIN,f,124,Finland,hmd
2018,59,FIN,f,131,Finland,hmd
2018,60,FIN,f,170,Finland,hmd
2018,61,FIN,f,182,Finland,hmd
2018,62,FIN,f,192,Finland,hmd
2018,63,FIN,f,200,Finland,hmd
2018,64,FIN,f,226,Finland,hmd
2018,65,FIN,f,259,Finland,hmd
2018,66,FIN,f,271,Finland,hmd
2018,67,FIN,f,266,Finland,hmd
2018,68,FIN,f,333,Finland,hmd
2018,69,FIN,f,386,Finland,hmd
2018,70,FIN,f,379,Finland,hmd
2018,71,FIN,f,455,Finland,hmd
2018,72,FIN,f,490,Finland,hmd
2018,73,FIN,f,410,Finland,hmd
2018,74,FIN,f,400,Finland,hmd
2018,75,FIN,f,376,Finland,hmd
2018,76,FIN,f,499,Finland,hmd
2018,77,FIN,f,563,Finland,hmd
2018,78,FIN,f,572,Finland,hmd
2018,79,FIN,f,668,Finland,hmd
2018,80,FIN,f,758,Finland,hmd
2018,81,FIN,f,746,Finland,hmd
2018,82,FIN,f,812,Finland,hmd
2018,83,FIN,f,844,Finland,hmd
2018,84,FIN,f,924,Finland,hmd
2018,85,FIN,f,1038,Finland,hmd
2018,86,FIN,f,1198,Finland,hmd
2018,87,FIN,f,1254,Finland,hmd
2018,88,FIN,f,1231,Finland,hmd
2018,89,FIN,f,1307,Finland,hmd
2018,90,FIN,f,1275,Finland,hmd
2018,91,FIN,f,1166,Finland,hmd
2018,92,FIN,f,1178,Finland,hmd
2018,93,FIN,f,1000,Finland,hmd
2018,94,FIN,f,910,Finland,hmd
2018,95,FIN,f,799,Finland,hmd
2018,96,FIN,f,606,Finland,hmd
2018,97,FIN,f,471,Finland,hmd
2018,98,FIN,f,331,Finland,hmd
2018,99,FIN,f,160,Finland,hmd
2018,100,FIN,f,160,Finland,hmd
2018,101,FIN,f,91,Finland,hmd
2018,102,FIN,f,62,Finland,hmd
2018,103,FIN,f,26,Finland,hmd
2018,104,FIN,f,19,Finland,hmd
2018,105,FIN,f,9,Finland,hmd
2018,106,FIN,f,5,Finland,hmd
2018,107,FIN,f,1,Finland,hmd
2018,108,FIN,f,1,Finland,hmd
2018,109,FIN,f,1,Finland,hmd
2018,110,FIN,f,1,Finland,hmd
2018,TOT,FIN,f,27344,Finland,hmd
2019,0,FIN,f,41,Finland,hmd
2019,1,FIN,f,3,Finland,hmd
2019,2,FIN,f,1,Finland,hmd
2019,3,FIN,f,2,Finland,hmd
2019,4,FIN,f,1,Finland,hmd
2019,5,FIN,f,0,Finland,hmd
2019,6,FIN,f,0,Finland,hmd
2019,7,FIN,f,0,Finland,hmd
2019,8,FIN,f,2,Finland,hmd
2019,9,FIN,f,2,Finland,hmd
2019,10,FIN,f,2,Finland,hmd
2019,11,FIN,f,5,Finland,hmd
2019,12,FIN,f,2,Finland,hmd
2019,13,FIN,f,5,Finland,hmd
2019,14,FIN,f,7,Finland,hmd
2019,15,FIN,f,6,Finland,hmd
2019,16,FIN,f,6,Finland,hmd
2019,17,FIN,f,8,Finland,hmd
2019,18,FIN,f,7,Finland,hmd
2019,19,FIN,f,11,Finland,hmd
2019,20,FIN,f,17,Finland,hmd
2019,21,FIN,f,15,Finland,hmd
2019,22,FIN,f,13,Finland,hmd
2019,23,FIN,f,9,Finland,hmd
2019,24,FIN,f,12,Finland,hmd
2019,25,FIN,f,11,Finland,hmd
2019,26,FIN,f,10,Finland,hmd
2019,27,FIN,f,11,Finland,hmd
2019,28,FIN,f,11,Finland,hmd
2019,29,FIN,f,14,Finland,hmd
2019,30,FIN,f,17,Finland,hmd
2019,31,FIN,f,8,Finland,hmd
2019,32,FIN,f,9,Finland,hmd
2019,33,FIN,f,19,Finland,hmd
2019,34,FIN,f,11,Finland,hmd
2019,35,FIN,f,17,Finland,hmd
2019,36,FIN,f,18,Finland,hmd
2019,37,FIN,f,19,Finland,hmd
2019,38,FIN,f,19,Finland,hmd
2019,39,FIN,f,22,Finland,hmd
2019,40,FIN,f,24,Finland,hmd
2019,41,FIN,f,19,Finland,hmd
2019,42,FIN,f,31,Finland,hmd
2019,43,FIN,f,29,Finland,hmd
2019,44,FIN,f,32,Finland,hmd
2019,45,FIN,f,28,Finland,hmd
2019,46,FIN,f,28,Finland,hmd
2019,47,FIN,f,33,Finland,hmd
2019,48,FIN,f,38,Finland,hmd
2019,49,FIN,f,52,Finland,hmd
2019,50,FIN,f,61,Finland,hmd
2019,51,FIN,f,58,Finland,hmd
2019,52,FIN,f,70,Finland,hmd
2019,53,FIN,f,97,Finland,hmd
2019,54,FIN,f,80,Finland,hmd
2019,55,FIN,f,79,Finland,hmd
2019,56,FIN,f,99,Finland,hmd
2019,57,FIN,f,97,Finland,hmd
2019,58,FIN,f,110,Finland,hmd
2019,59,FIN,f,149,Finland,hmd
2019,60,FIN,f,148,Finland,hmd
2019,61,FIN,f,172,Finland,hmd
2019,62,FIN,f,155,Finland,hmd
2019,63,FIN,f,194,Finland,hmd
2019,64,FIN,f,208,Finland,hmd
2019,65,FIN,f,290,Finland,hmd
2019,66,FIN,f,287,Finland,hmd
2019,67,FIN,f,261,Finland,hmd
2019,68,FIN,f,322,Finland,hmd
2019,69,FIN,f,342,Finland,hmd
2019,70,FIN,f,385,Finland,hmd
2019,71,FIN,f,464,Finland,hmd
2019,72,FIN,f,475,Finland,hmd
2019,73,FIN,f,546,Finland,hmd
2019,74,FIN,f,387,Finland,hmd
2019,75,FIN,f,479,Finland,hmd
2019,76,FIN,f,435,Finland,hmd
2019,77,FIN,f,545,Finland,hmd
2019,78,FIN,f,523,Finland,hmd
2019,79,FIN,f,714,Finland,hmd
2019,80,FIN,f,734,Finland,hmd
2019,81,FIN,f,771,Finland,hmd
2019,82,FIN,f,771,Finland,hmd
2019,83,FIN,f,898,Finland,hmd
2019,84,FIN,f,900,Finland,hmd
2019,85,FIN,f,964,Finland,hmd
2019,86,FIN,f,1039,Finland,hmd
2019,87,FIN,f,1189,Finland,hmd
2019,88,FIN,f,1225,Finland,hmd
2019,89,FIN,f,1303,Finland,hmd
2019,90,FIN,f,1299,Finland,hmd
2019,91,FIN,f,1189,Finland,hmd
2019,92,FIN,f,1141,Finland,hmd
2019,93,FIN,f,1017,Finland,hmd
2019,94,FIN,f,856,Finland,hmd
2019,95,FIN,f,726,Finland,hmd
2019,96,FIN,f,600,Finland,hmd
2019,97,FIN,f,439,Finland,hmd
2019,98,FIN,f,343,Finland,hmd
2019,99,FIN,f,198,Finland,hmd
2019,100,FIN,f,114,Finland,hmd
2019,101,FIN,f,97,Finland,hmd
2019,102,FIN,f,54,Finland,hmd
2019,103,FIN,f,32,Finland,hmd
2019,104,FIN,f,20,Finland,hmd
2019,105,FIN,f,10,Finland,hmd
2019,106,FIN,f,6,Finland,hmd
2019,107,FIN,f,5,Finland,hmd
2019,108,FIN,f,1,Finland,hmd
2019,109,FIN,f,0,Finland,hmd
2019,110,FIN,f,0,Finland,hmd
2019,TOT,FIN,f,26880,Finland,hmd
2020,0,FIN,f,34,Finland,hmd
2020,1,FIN,f,0,Finland,hmd
2020,2,FIN,f,4,Finland,hmd
2020,3,FIN,f,3,Finland,hmd
2020,4,FIN,f,1,Finland,hmd
2020,5,FIN,f,1,Finland,hmd
2020,6,FIN,f,0,Finland,hmd
2020,7,FIN,f,2,Finland,hmd
2020,8,FIN,f,0,Finland,hmd
2020,9,FIN,f,0,Finland,hmd
2020,10,FIN,f,2,Finland,hmd
2020,11,FIN,f,2,Finland,hmd
2020,12,FIN,f,1,Finland,hmd
2020,13,FIN,f,4,Finland,hmd
2020,14,FIN,f,1,Finland,hmd
2020,15,FIN,f,5,Finland,hmd
2020,16,FIN,f,8,Finland,hmd
2020,17,FIN,f,9,Finland,hmd
2020,18,FIN,f,12,Finland,hmd
2020,19,FIN,f,2,Finland,hmd
2020,20,FIN,f,5,Finland,hmd
2020,21,FIN,f,8,Finland,hmd
2020,22,FIN,f,17,Finland,hmd
2020,23,FIN,f,7,Finland,hmd
2020,24,FIN,f,8,Finland,hmd
2020,25,FIN,f,10,Finland,hmd
2020,26,FIN,f,16,Finland,hmd
2020,27,FIN,f,12,Finland,hmd
2020,28,FIN,f,9,Finland,hmd
2020,29,FIN,f,11,Finland,hmd
2020,30,FIN,f,13,Finland,hmd
2020,31,FIN,f,13,Finland,hmd
2020,32,FIN,f,17,Finland,hmd
2020,33,FIN,f,12,Finland,hmd
2020,34,FIN,f,17,Finland,hmd
2020,35,FIN,f,19,Finland,hmd
2020,36,FIN,f,16,Finland,hmd
2020,37,FIN,f,20,Finland,hmd
2020,38,FIN,f,17,Finland,hmd
2020,39,FIN,f,18,Finland,hmd
2020,40,FIN,f,17,Finland,hmd
2020,41,FIN,f,20,Finland,hmd
2020,42,FIN,f,32,Finland,hmd
2020,43,FIN,f,22,Finland,hmd
2020,44,FIN,f,34,Finland,hmd
2020,45,FIN,f,30,Finland,hmd
2020,46,FIN,f,41,Finland,hmd
2020,47,FIN,f,28,Finland,hmd
2020,48,FIN,f,41,Finland,hmd
2020,49,FIN,f,49,Finland,hmd
2020,50,FIN,f,44,Finland,hmd
2020,51,FIN,f,52,Finland,hmd
2020,52,FIN,f,63,Finland,hmd
2020,53,FIN,f,73,Finland,hmd
2020,54,FIN,f,82,Finland,hmd
2020,55,FIN,f,102,Finland,hmd
2020,56,FIN,f,88,Finland,hmd
2020,57,FIN,f,114,Finland,hmd
2020,58,FIN,f,105,Finland,hmd
2020,59,FIN,f,151,Finland,hmd
2020,60,FIN,f,133,Finland,hmd
2020,61,FIN,f,169,Finland,hmd
2020,62,FIN,f,151,Finland,hmd
2020,63,FIN,f,187,Finland,hmd
2020,64,FIN,f,216,Finland,hmd
2020,65,FIN,f,236,Finland,hmd
2020,66,FIN,f,254,Finland,hmd
2020,67,FIN,f,285,Finland,hmd
2020,68,FIN,f,341,Finland,hmd
2020,69,FIN,f,366,Finland,hmd
2020,70,FIN,f,392,Finland,hmd
2020,71,FIN,f,421,Finland,hmd
2020,72,FIN,f,495,Finland,hmd
2020,73,FIN,f,519,Finland,hmd
2020,74,FIN,f,623,Finland,hmd
2020,75,FIN,f,455,Finland,hmd
2020,76,FIN,f,485,Finland,hmd
2020,77,FIN,f,501,Finland,hmd
2020,78,FIN,f,596,Finland,hmd
2020,79,FIN,f,658,Finland,hmd
2020,80,FIN,f,697,Finland,hmd
2020,81,FIN,f,808,Finland,hmd
2020,82,FIN,f,861,Finland,hmd
2020,83,FIN,f,875,Finland,hmd
2020,84,FIN,f,991,Finland,hmd
2020,85,FIN,f,1058,Finland,hmd
2020,86,FIN,f,1038,Finland,hmd
2020,87,FIN,f,1121,Finland,hmd
2020,88,FIN,f,1240,Finland,hmd
2020,89,FIN,f,1221,Finland,hmd
2020,90,FIN,f,1293,Finland,hmd
2020,91,FIN,f,1297,Finland,hmd
2020,92,FIN,f,1081,Finland,hmd
2020,93,FIN,f,1017,Finland,hmd
2020,94,FIN,f,915,Finland,hmd
2020,95,FIN,f,809,Finland,hmd
2020,96,FIN,f,642,Finland,hmd
2020,97,FIN,f,504,Finland,hmd
2020,98,FIN,f,352,Finland,hmd
2020,99,FIN,f,251,Finland,hmd
2020,100,FIN,f,146,Finland,hmd
2020,101,FIN,f,82,Finland,hmd
2020,102,FIN,f,59,Finland,hmd
2020,103,FIN,f,36,Finland,hmd
2020,104,FIN,f,25,Finland,hmd
2020,105,FIN,f,9,Finland,hmd
2020,106,FIN,f,5,Finland,hmd
2020,107,FIN,f,3,Finland,hmd
2020,108,FIN,f,1,Finland,hmd
2020,109,FIN,f,2,Finland,hmd
2020,110,FIN,f,1,Finland,hmd
2020,TOT,FIN,f,27467,Finland,hmd
2015,0,FIN,m,46,Finland,hmd
2015,1,FIN,m,4,Finland,hmd
2015,2,FIN,m,7,Finland,hmd
2015,3,FIN,m,2,Finland,hmd
2015,4,FIN,m,2,Finland,hmd
2015,5,FIN,m,3,Finland,hmd
2015,6,FIN,m,1,Finland,hmd
2015,7,FIN,m,1,Finland,hmd
2015,8,FIN,m,1,Finland,hmd
2015,9,FIN,m,2,Finland,hmd
2015,10,FIN,m,1,Finland,hmd
2015,11,FIN,m,6,Finland,hmd
2015,12,FIN,m,1,Finland,hmd
2015,13,FIN,m,6,Finland,hmd
2015,14,FIN,m,1,Finland,hmd
2015,15,FIN,m,6,Finland,hmd
2015,16,FIN,m,7,Finland,hmd
2015,17,FIN,m,6,Finland,hmd
2015,18,FIN,m,11,Finland,hmd
2015,19,FIN,m,21,Finland,hmd
2015,20,FIN,m,23,Finland,hmd
2015,21,FIN,m,28,Finland,hmd
2015,22,FIN,m,28,Finland,hmd
2015,23,FIN,m,20,Finland,hmd
2015,24,FIN,m,34,Finland,hmd
2015,25,FIN,m,31,Finland,hmd
2015,26,FIN,m,31,Finland,hmd
2015,27,FIN,m,21,Finland,hmd
2015,28,FIN,m,23,Finland,hmd
2015,29,FIN,m,33,Finland,hmd
2015,30,FIN,m,30,Finland,hmd
2015,31,FIN,m,31,Finland,hmd
2015,32,FIN,m,33,Finland,hmd
2015,33,FIN,m,42,Finland,hmd
2015,34,FIN,m,34,Finland,hmd
2015,35,FIN,m,26,Finland,hmd
2015,36,FIN,m,39,Finland,hmd
2015,37,FIN,m,47,Finland,hmd
2015,38,FIN,m,43,Finland,hmd
2015,39,FIN,m,52,Finland,hmd
2015,40,FIN,m,42,Finland,hmd
2015,41,FIN,m,47,Finland,hmd
2015,42,FIN,m,45,Finland,hmd
2015,43,FIN,m,50,Finland,hmd
2015,44,FIN,m,78,Finland,hmd
2015,45,FIN,m,93,Finland,hmd
2015,46,FIN,m,96,Finland,hmd
2015,47,FIN,m,90,Finland,hmd
2015,48,FIN,m,106,Finland,hmd
2015,49,FIN,m,119,Finland,hmd
2015,50,FIN,m,127,Finland,hmd
2015,51,FIN,m,153,Finland,hmd
2015,52,FIN,m,168,Finland,hmd
2015,53,FIN,m,160,Finland,hmd
2015,54,FIN,m,179,Finland,hmd
2015,55,FIN,m,199,Finland,hmd
2015,56,FIN,m,267,Finland,hmd
2015,57,FIN,m,259,Finland,hmd
2015,58,FIN,m,280,Finland,hmd
2015,59,FIN,m,318,Finland,hmd
2015,60,FIN,m,322,Finland,hmd
2015,61,FIN,m,387,Finland,hmd
2015,62,FIN,m,381,Finland,hmd
2015,63,FIN,m,452,Finland,hmd
2015,64,FIN,m,524,Finland,hmd
2015,65,FIN,m,532,Finland,hmd
2015,66,FIN,m,587,Finland,hmd
2015,67,FIN,m,627,Finland,hmd
2015,68,FIN,m,652,Finland,hmd
2015,69,FIN,m,691,Finland,hmd
2015,70,FIN,m,583,Finland,hmd
2015,71,FIN,m,530,Finland,hmd
2015,72,FIN,m,516,Finland,hmd
2015,73,FIN,m,621,Finland,hmd
2015,74,FIN,m,628,Finland,hmd
2015,75,FIN,m,656,Finland,hmd
2015,76,FIN,m,725,Finland,hmd
2015,77,FIN,m,744,Finland,hmd
2015,78,FIN,m,715,Finland,hmd
2015,79,FIN,m,769,Finland,hmd
2015,80,FIN,m,762,Finland,hmd
2015,81,FIN,m,739,Finland,hmd
2015,82,FIN,m,763,Finland,hmd
